school_id,name,boards,number_of_boards,state,district,pincode,country,udise_plus_id,udise_code_masked,staffroom_url
sr92289,TAKSHSHILA PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,BHOPAL,462036,India,4059752,******07005,https://www.thestaffroom.in/school/takshshila-public-school~sr92289
sr92290,RANKERS INTERNATIONAL SCHOOL,CBSE,1,MADHYA PRADESH,INDORE,452016,India,4004863,******08206,https://www.thestaffroom.in/school/rankers-international-school~sr92290
sr92291,LITTLE FLOWER HR.SEC.SCHOOL,CBSE,1,MADHYA PRADESH,RAISEN,464884,India,3927711,******05112,https://www.thestaffroom.in/school/little-flower-hr-sec-school~sr92291
sr92292,JEEVAN JYOTI CONVENT HIGH SCHOOL,CBSE,1,MADHYA PRADESH,ASHOKNAGAR,473335,India,3931591,******14328,https://www.thestaffroom.in/school/jeevan-jyoti-convent-high-school~sr92292
sr92293,SARDAR PATEL INTERNATIONAL SCHOOL,CBSE,1,MADHYA PRADESH,DHAR,454001,India,3932797,******12732,https://www.thestaffroom.in/school/sardar-patel-international-school~sr92293
sr92294,SHIVPURI PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,ASHOKNAGAR,473335,India,3991164,******14329,https://www.thestaffroom.in/school/shivpuri-public-school~sr92294
sr92295,ULTRONEOUS SCHOOL OF STUDIES,CBSE,1,MADHYA PRADESH,MORENA,476001,India,4029085,******16808,https://www.thestaffroom.in/school/ultroneous-school-of-studies~sr92295
sr92296,STEP FORWARD PUBLIC SCHOOL JUNNARDEO,CBSE,1,MADHYA PRADESH,CHHINDWARA,480551,India,3916944,******02203,https://www.thestaffroom.in/school/step-forward-public-school-junnardeo~sr92296
sr92297,SHRI VAISHNAV KANYA VIDYALAYA,CBSE,1,MADHYA PRADESH,INDORE,452000,India,3992722,******06739,https://www.thestaffroom.in/school/shri-vaishnav-kanya-vidyalaya~sr92297
sr92298,PRIYAMVADA BIRLA SENIOR SECONDARY SCHOOL,CBSE,1,MADHYA PRADESH,SATNA,485005,India,,,https://www.thestaffroom.in/school/priyamvada-birla-senior-secondary-school~sr92298
sr92299,SHANTI PUBLIC HIGHER SECONDARY SCHOOL,CBSE,1,MADHYA PRADESH,GUNA,473001,India,4030416,******31502,https://www.thestaffroom.in/school/shanti-public-higher-secondary-school~sr92299
sr92300,JYOTSANA PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,SIDHI,486661,India,3910025,******14203,https://www.thestaffroom.in/school/jyotsana-public-school~sr92300
sr92301,JEEVAN ACADEMY,CBSE,1,MADHYA PRADESH,SHEOPUR,476337,India,3969405,******26394,https://www.thestaffroom.in/school/jeevan-academy~sr92301
sr92302,PEARLS VALLEY SCHOOL,CBSE,1,MADHYA PRADESH,GWALIOR,474009,India,4024128,******12219,https://www.thestaffroom.in/school/pearls-valley-school~sr92302
sr92303,MAA SHARDA VIDHYALAYA SILWANI,CBSE,1,MADHYA PRADESH,RAISEN,464886,India,3949322,******23740,https://www.thestaffroom.in/school/maa-sharda-vidhyalaya-silwani~sr92303
sr92304,ISHWAR PREM VIDYA MANDIR,CBSE,1,MADHYA PRADESH,INDORE,452012,India,3953507,******13405,https://www.thestaffroom.in/school/ishwar-prem-vidya-mandir~sr92304
sr92305,KRISHNA PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,SIDHI,486661,India,,,https://www.thestaffroom.in/school/krishna-public-school~sr92305
sr92306,ARYAN SCHOOL OF SANSKAR,CBSE,1,MADHYA PRADESH,GWALIOR,474006,India,3969808,******14903,https://www.thestaffroom.in/school/aryan-school-of-sanskar~sr92306
sr92307,S.L. MEMORIAL SCHOOL GUNA,CBSE,1,MADHYA PRADESH,GUNA,473001,India,3958217,******31409,https://www.thestaffroom.in/school/s-l-memorial-school-guna~sr92307
sr92308,ROCKFORD ACADEMY,CBSE,1,MADHYA PRADESH,UJJAIN,456006,India,3979164,******09106,https://www.thestaffroom.in/school/rockford-academy~sr92308
sr92309,SPRINGDALES SENIOR SECONDARY SCHOOL,CBSE,1,MADHYA PRADESH,NARMADAPURAM,461001,India,3914121,******22909,https://www.thestaffroom.in/school/springdales-senior-secondary-school~sr92309
sr92310,PANCHSHEEL ACADEMY,CBSE,1,MADHYA PRADESH,MANDSAUR,458880,India,3993108,******00307,https://www.thestaffroom.in/school/panchsheel-academy~sr92310
sr92311,BILLABONG HIGH INTERNATIONAL SCHOOL JABALPUR,CBSE,1,MADHYA PRADESH,JABALPUR,482002,India,3987919,******22917,https://www.thestaffroom.in/school/billabong-high-international-school-jabalpur~sr92311
sr92312,GURUKUL ENGLISH MEDIUM SCHOOL,CBSE,1,MADHYA PRADESH,DAMOH,470775,India,3900643,******13004,https://www.thestaffroom.in/school/gurukul-english-medium-school~sr92312
sr92313,AWADH PRABHA VIDYA PEETH AN ENGLISH MEDIUM SCHOOL,CBSE,1,MADHYA PRADESH,SAGAR,470441,India,4058006,******01104,https://www.thestaffroom.in/school/awadh-prabha-vidya-peeth-an-english-medium-school~sr92313
sr92314,THE VARDHAMAN HEIGHTS INTERNATIONAL SCHOOL,CBSE,1,MADHYA PRADESH,UJJAIN,456224,India,4056513,******02305,https://www.thestaffroom.in/school/the-vardhaman-heights-international-school~sr92314
sr92315,PRERNA CONVENT INTERNATIONAL SCHOOL,CBSE,1,MADHYA PRADESH,NARMADAPURAM,461001,India,,,https://www.thestaffroom.in/school/prerna-convent-international-school~sr92315
sr92316,AGARWAL INTERNATIONAL PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,VIDISHA,464001,India,4001027,******00110,https://www.thestaffroom.in/school/agarwal-international-public-school~sr92316
sr92317,GURUKRIPA ACADEMY HIGH SCHOOL,CBSE,1,MADHYA PRADESH,DHAR,454773,India,4005847,******10010,https://www.thestaffroom.in/school/gurukripa-academy-high-school~sr92317
sr92318,EXCELLENCE VALLEY INTERNATIONAL SCHOOL,CBSE,1,MADHYA PRADESH,BHIND,477001,India,4040792,******09806,https://www.thestaffroom.in/school/excellence-valley-international-school~sr92318
sr92319,BEHS SUMATI ACADEMY,CBSE,1,MADHYA PRADESH,CHHATARPUR,471001,India,3932253,******14105,https://www.thestaffroom.in/school/behs-sumati-academy~sr92319
sr92320,ST. JOSEPHS CONVENT SCHOOL,CBSE,1,MADHYA PRADESH,INDORE,452012,India,4035179,******01218,https://www.thestaffroom.in/school/st-josephs-convent-school~sr92320
sr92321,VIDYODAYA INTERNATIONAL SCHOOL,CBSE,1,MADHYA PRADESH,DHAR,454446,India,3969180,******02312,https://www.thestaffroom.in/school/vidyodaya-international-school~sr92321
sr92322,METROPOLIS INTERNATIONAL SCHOOL,CBSE,1,MADHYA PRADESH,GWALIOR,474001,India,4000644,******19801,https://www.thestaffroom.in/school/metropolis-international-school~sr92322
sr92323,"ST. MARYS CO-ED H.S. SCHOOL,ITARSI",CBSE,1,MADHYA PRADESH,NARMADAPURAM,461111,India,4023877,******02902,https://www.thestaffroom.in/school/st-marys-co-ed-h-s-school-itarsi~sr92323
sr92324,ACADEMIC HEIGHTS PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,MORENA,476001,India,4052375,******07704,https://www.thestaffroom.in/school/academic-heights-public-school~sr92324
sr92325,DE PAUL SCHOOL,CBSE,1,MADHYA PRADESH,REWA,486001,India,3982818,******21506,https://www.thestaffroom.in/school/de-paul-school~sr92325
sr92326,"DAV PUBLIC SCHOOL, KRISHNA VIHAR, DISTT- SINGRAULI(M.P.) 486887",CBSE,1,MADHYA PRADESH,SINGRAULI,486887,India,3974169,******19804,https://www.thestaffroom.in/school/dav-public-school-krishna-vihar-distt-singrauli-m-p-486887~sr92326
sr92327,RUKMANI ACADEMY,CBSE,1,MADHYA PRADESH,BARWANI,451551,India,4045751,******02004,https://www.thestaffroom.in/school/rukmani-academy~sr92327
sr92328,NEW SIDDHARTH PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,INDORE,452016,India,3920965,******00303,https://www.thestaffroom.in/school/new-siddharth-public-school~sr92328
sr92329,SIT PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,SIDHI,486661,India,3980716,******04003,https://www.thestaffroom.in/school/sit-public-school~sr92329
sr92330,"SHRI GYANRATNA ACADEMY, DAMADIYA",CBSE,1,MADHYA PRADESH,NARMADAPURAM,461221,India,4019526,******01102,https://www.thestaffroom.in/school/shri-gyanratna-academy-damadiya~sr92330
sr92331,SHREE J.K.PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,MANDSAUR,458990,India,3911653,******18726,https://www.thestaffroom.in/school/shree-j-k-public-school~sr92331
sr92332,ROSE BOWL PUBLIC SCHOOL,CBSE,1,MADHYA PRADESH,KATNI,483504,India,3928855,******17511,https://www.thestaffroom.in/school/rose-bowl-public-school~sr92332
sr92333,KIDDYS HOME SCHOOL,CBSE,1,MADHYA PRADESH,MORENA,476229,India,4060504,******15901,https://www.thestaffroom.in/school/kiddys-home-school~sr92333
sr92334,DR. K.N. MEMORIAL PUBLIC HR. SEC. SCHOOL SORA ROAD CHHATARPUR,CBSE,1,MADHYA PRADESH,CHHATARPUR,471001,India,,,https://www.thestaffroom.in/school/dr-k-n-memorial-public-hr-sec-school-sora-road-chhatarpur~sr92334
sr92335,ETERNAL SCHOOL OF STUDIES,CBSE,1,MADHYA PRADESH,SHAJAPUR,465001,India,3948067,******17902,https://www.thestaffroom.in/school/eternal-school-of-studies~sr92335
sr92336,INNOVATIVE WORLD SCHOOL,CBSE,1,MADHYA PRADESH,SHIVPURI,473551,India,3992733,******39201,https://www.thestaffroom.in/school/innovative-world-school~sr92336
