school_id,board,board_code,udise_plus_id,udise_code_masked,match_type,match_note,evidence_url
sr90409,cambridge,IN080,3707388,******00200,same_website,Same website as the other listing of this school.,
sr90409,cbse,1530105,3707388,******00200,same_website,Same website as the other listing of this school.,
sr90409,ib,006319,3707388,******00200,same_website,Same website as the other listing of this school.,
sr90410,cambridge,IA533,4569217,******00533,same_website,Same website as the other listing of this school.,
sr90410,cbse,1130849,4569217,******00533,same_website,Same website as the other listing of this school.,
sr90411,cbse,3330200,3847357,******05204,same_website,Same website as the other listing of this school.,
sr90411,ib,050406,3847357,******05204,same_website,Same website as the other listing of this school.,
sr90412,cambridge,IN246,1602954,******06804,same_website,Same website as the other listing of this school.,
sr90412,cbse,2730069,1602954,******06804,same_website,Same website as the other listing of this school.,
sr90413,cambridge,IN253,1503072,******00701,same_website,Same website as the other listing of this school.,
sr90413,cbse,531683,1503072,******00701,same_website,Same website as the other listing of this school.,
sr90413,ib,064902,1503072,******00701,same_website,Same website as the other listing of this school.,
sr90414,cambridge,IN690,1511990,******04507,same_website,Same website as the other listing of this school.,
sr90414,ib,006619,1511990,******04507,same_website,Same website as the other listing of this school.,
sr90415,cambridge,IN536,5521264,******10140,same_website,Same website as the other listing of this school.,
sr90415,ib,060128,5521264,******10140,same_website,Same website as the other listing of this school.,
sr90416,cambridge,IA020,2801783,******01904,same_website,Same website as the other listing of this school.,
sr90416,cbse,1430014,2801783,******01904,same_website,Same website as the other listing of this school.,
sr90417,cbse,930570,5016869,******01904,same_website,Same website as the other listing of this school.,
sr90417,icse,KE030,5016869,******01904,same_website,Same website as the other listing of this school.,
sr90418,cambridge,IN016,1708827,******15408,same_website,Same website as the other listing of this school.,
sr90418,cbse,1730793,1708827,******15408,same_website,Same website as the other listing of this school.,
sr90419,cambridge,IN186,5142625,******03405,school_says_one_campus,Checked by hand: the school's own website says one campus runs both boards - see evidence_url.,https://mahatmaschools.com/mahatma-global/
sr90419,cbse,1930880,5142625,******03405,school_says_one_campus,Checked by hand: the school's own website says one campus runs both boards - see evidence_url.,https://mahatmaschools.com/mahatma-global/
sr90419,ib,063839,5142625,******03405,school_says_one_campus,Checked by hand: the school's own website says one campus runs both boards - see evidence_url.,https://mahatmaschools.com/mahatma-global/
sr90420,cambridge,IA083,1793338,******03307,same_website,Same website as the other listing of this school.,
sr90420,cbse,1730001,1793338,******03307,same_website,Same website as the other listing of this school.,
sr90421,cambridge,IA278,1814811,******07302,same_website,Same website as the other listing of this school.,
sr90421,cbse,1731182,1814811,******07302,same_website,Same website as the other listing of this school.,
sr90422,cambridge,IN892,2022232,******00606,same_website,Same website as the other listing of this school.,
sr90422,icse,UP037,2022232,******00606,same_website,Same website as the other listing of this school.,
sr90423,cambridge,IN214,,,same_website,Same website as the other listing of this school.,
sr90423,ib,052316,,,same_website,Same website as the other listing of this school.,
sr90424,cbse,2730397,1605637,******04507,same_website,Same website as the other listing of this school.,
sr90424,ib,062804,1605637,******04507,same_website,Same website as the other listing of this school.,
sr90425,cambridge,IA195,4720341,******01019,same_website,Same website as the other listing of this school.,
sr90425,cbse,130791,4720341,******01019,same_website,Same website as the other listing of this school.,
sr90426,cambridge,IN101,1405641,******27805,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr90426,icse,UT026,1405641,******27805,same_website,Same website as the other listing of this school.,
sr90426,ib,049328,1405641,******27805,same_website,Same website as the other listing of this school.,
sr90427,cambridge,IA066,5503054,******03703,same_website,Same website as the other listing of this school.,
sr90427,cbse,830064,5503054,******03703,same_website,Same website as the other listing of this school.,
sr90428,cambridge,IN173,2199836,******05805,same_website,Same website as the other listing of this school.,
sr90428,cbse,2130155,2199836,******05805,same_website,Same website as the other listing of this school.,
sr90429,cambridge,IN498,,,same_website,Same website as the other listing of this school.,
sr90429,ib,003810,,,same_website,Same website as the other listing of this school.,
sr90430,cambridge,IA213,5580000,******19933,same_website,Same website as the other listing of this school.,
sr90430,cbse,831360,5580000,******19933,same_website,Same website as the other listing of this school.,
sr90431,cambridge,IA615,4511807,******00408,same_website,Same website as the other listing of this school.,
sr90431,ib,060686,4511807,******00408,same_website,Same website as the other listing of this school.,
sr90432,cambridge,IN976,,,same_website,Same website as the other listing of this school.,
sr90432,cbse,1630894,,,same_website,Same website as the other listing of this school.,
sr90432,ib,050469,,,same_website,Same website as the other listing of this school.,
sr90433,cambridge,IA293,,,same_website,Same website as the other listing of this school.,
sr90433,cbse,1030227,,,same_website,Same website as the other listing of this school.,
sr90434,cambridge,IA055,5402556,******02104,same_website,Same website as the other listing of this school.,
sr90434,cbse,3630119,5402556,******02104,same_website,Same website as the other listing of this school.,
sr90435,cambridge,IN339,5524998,******10166,same_website,Same website as the other listing of this school.,
sr90435,icse,KA491,5524998,******10166,same_website,Same website as the other listing of this school.,
sr90436,cambridge,IN718,4596278,******00215,same_website,Same website as the other listing of this school.,
sr90436,cbse,1130776,4596278,******00215,same_website,Same website as the other listing of this school.,
sr90437,cambridge,IN420,4505242,******00111,same_website,Same website as the other listing of this school.,
sr90437,ib,002228,4505242,******00111,same_website,Same website as the other listing of this school.,
sr90438,cambridge,IA718,3483471,******02405,same_website,Same website as the other listing of this school.,
sr90438,icse,WB281,3483471,******02405,same_website,Same website as the other listing of this school.,
sr90439,cambridge,IA659,,,same_website,Same website as the other listing of this school.,
sr90439,ib,061695,,,same_website,Same website as the other listing of this school.,
sr90440,cambridge,IA058,,,same_website,Same website as the other listing of this school.,
sr90440,cbse,1931644,,,same_website,Same website as the other listing of this school.,
sr90440,icse,TN112,,,same_website,Same website as the other listing of this school.,
sr90441,cambridge,IA305,4720444,******00075,same_website,Same website as the other listing of this school.,
sr90441,cbse,130525,4720444,******00075,same_website,Same website as the other listing of this school.,
sr90442,cambridge,IN358,2132630,******00150,same_website,Same website as the other listing of this school.,
sr90442,cbse,2130602,2132630,******00150,same_website,Same website as the other listing of this school.,
sr90443,cambridge,IA926,3372162,******02142,same_website,Same website as the other listing of this school.,
sr90443,cbse,230121,3372162,******02142,same_website,Same website as the other listing of this school.,
sr90444,cambridge,IA036,3818446,******26230,same_website,Same website as the other listing of this school.,
sr90444,cbse,3330201,3818446,******26230,same_website,Same website as the other listing of this school.,
sr90445,cbse,2134088,1978259,******04805,same_website,Same website as the other listing of this school.,
sr90445,icse,UP229,1978259,******04805,same_website,Same website as the other listing of this school.,
sr90446,cambridge,IA106,5457462,******01710,same_website,Same website as the other listing of this school.,
sr90446,cbse,3630325,5457462,******01710,same_website,Same website as the other listing of this school.,
sr90447,cambridge,IA172,3707523,******00577,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr90447,cbse,1530112,3707523,******00577,same_website,Same website as the other listing of this school.,
sr90447,ib,062639,3707523,******00577,same_website,Same website as the other listing of this school.,
sr90448,cambridge,IN447,1524747,******00573,same_website,Same website as the other listing of this school.,
sr90448,ib,003604,1524747,******00573,same_website,Same website as the other listing of this school.,
sr90449,cambridge,IN729,1807135,******10509,same_website,Same website as the other listing of this school.,
sr90449,cbse,1730279,1807135,******10509,same_website,Same website as the other listing of this school.,
sr90450,cambridge,IN918,4515360,******00405,same_website,Same website as the other listing of this school.,
sr90450,cbse,1130334,4515360,******00405,same_website,Same website as the other listing of this school.,
sr90450,ib,060231,4515360,******00405,same_website,Same website as the other listing of this school.,
sr90451,cbse,531508,1512008,******05821,same_website,Same website as the other listing of this school.,
sr90451,ib,062444,1512008,******05821,same_website,Same website as the other listing of this school.,
sr90452,cambridge,IN138,4248447,******04870,same_website,Same website as the other listing of this school.,
sr90452,cbse,430395,4248447,******04870,same_website,Same website as the other listing of this school.,
sr90453,cambridge,IN448,,,same_website,Same website as the other listing of this school.,
sr90453,icse,HA027,,,same_website,Same website as the other listing of this school.,
sr90453,ib,003545,,,same_website,Same website as the other listing of this school.,
sr90454,cambridge,IA275,1420177,******19910,same_website,Same website as the other listing of this school.,
sr90454,cbse,3530363,1420177,******19910,same_website,Same website as the other listing of this school.,
sr90455,cbse,2132472,2186907,******06202,same_website,Same website as the other listing of this school.,
sr90455,ib,062601,2186907,******06202,same_website,Same website as the other listing of this school.,
sr90456,cambridge,IN190,,,same_website,Same website as the other listing of this school.,
